Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,AdoptionSpeed
12,307,2,4,2,2,1,1,2,1,0,41327,4
8,109,1,5,2,2,1,1,2,1,200,41326,4
60,109,1,5,2,2,1,1,2,1,0,41326,1
24,179,1,5,2,2,1,1,2,1,0,41326,1
6,195,1,5,2,2,1,1,2,1,200,41327,4
72,218,1,5,2,2,1,1,2,1,0,41401,4
2,307,1,5,2,2,1,1,2,1,0,41326,3
2,307,1,5,2,2,1,1,2,1,0,41326,2
2,307,1,5,2,2,1,1,2,1,0,41326,1
2,307,1,5,2,2,1,1,2,1,0,41326,1
2,307,1,5,2,2,1,1,2,1,0,41326,2
4,307,1,5,2,2,1,1,2,1,0,41326,1
5,307,1,5,2,2,1,1,2,1,0,41330,2
12,307,1,5,2,2,1,1,2,1,0,41326,3
24,307,1,5,2,2,1,1,2,1,0,41326,2
36,307,1,5,2,2,1,1,2,1,0,41330,4
38,307,1,5,2,2,1,1,2,1,80,41326,2
72,307,1,5,2,2,1,1,2,1,0,41327,0
84,69,2,5,2,2,1,1,2,1,0,41326,2
5,109,2,5,2,2,1,1,2,1,0,41326,3
4,213,2,5,2,2,1,1,2,1,0,41326,2
1,307,2,5,2,2,1,1,2,1,0,41326,3
2,307,2,5,2,2,1,1,2,1,0,41401,4
2,307,2,5,2,2,1,1,2,1,80,41327,4
2,307,2,5,2,2,1,1,2,1,0,41326,1
2,307,2,5,2,2,1,1,2,1,0,41326,2
2,307,2,5,2,2,1,1,2,1,0,41326,2
2,307,2,5,2,2,1,1,2,1,0,41326,3
2,307,2,5,2,2,1,1,2,1,0,41326,3
2,307,2,5,2,2,1,1,2,1,0,41326,1
2,307,2,5,2,2,1,1,2,1,0,41330,2
3,307,2,5,2,2,1,1,2,1,0,41326,2
3,307,2,5,2,2,1,1,2,1,0,41326,1
4,307,2,5,2,2,1,1,2,1,0,41326,3
6,307,2,5,2,2,1,1,2,1,0,41326,4
12,307,2,5,2,2,1,1,2,1,0,41326,2
36,195,2,6,2,2,1,1,2,1,0,41326,1
2,307,2,6,2,2,1,1,2,1,0,41401,4
10,128,1,7,2,2,1,1,2,1,0,41326,4
24,179,1,7,2,2,1,1,2,1,250,41401,1
1,307,1,7,2,2,1,1,2,1,0,41326,3
2,307,1,7,2,2,1,1,2,1,0,41326,2
3,307,1,7,2,2,1,1,2,1,0,41326,3
4,307,1,7,2,2,1,1,2,1,0,41326,2
4,307,1,7,2,2,1,1,2,1,0,41326,4
6,307,1,7,2,2,1,1,2,1,0,41326,4
3,141,2,7,2,2,1,1,2,1,0,41330,3
16,213,2,7,2,2,1,1,2,1,300,41326,1
72,213,2,7,2,2,1,1,2,1,0,41326,2
1,307,2,7,2,2,1,1,2,1,0,41326,1
1,307,2,7,2,2,1,1,2,1,0,41326,3
2,307,2,7,2,2,1,1,2,1,0,41326,2
2,307,2,7,2,2,1,1,2,1,0,41326,3
2,307,2,7,2,2,1,1,2,1,0,41326,3
2,307,2,7,2,2,1,1,2,1,0,41326,4
2,307,2,7,2,2,1,1,2,1,0,41401,2
3,307,2,7,2,2,1,1,2,1,0,41326,4
8,307,2,7,2,2,1,1,2,1,0,41326,3
12,307,2,7,2,2,1,1,2,1,0,41326,2
9,78,1,1,3,2,1,1,2,1,0,41326,1
48,103,1,1,3,2,1,1,2,1,350,41401,4
48,103,1,1,3,2,1,1,2,1,500,41326,2
84,119,1,1,3,2,1,1,2,1,0,41401,1
24,141,1,1,3,2,1,1,2,1,0,41326,1
12,189,1,1,3,2,1,1,2,1,500,41326,2
73,189,1,1,3,2,1,1,2,1,0,41326,2
4,206,1,1,3,2,1,1,2,1,600,41326,1
13,206,1,1,3,2,1,1,2,1,0,41326,2
1,307,1,1,3,2,1,1,2,1,0,41326,2
1,307,1,1,3,2,1,1,2,1,0,41326,2
1,307,1,1,3,2,1,1,2,1,0,41326,2
1,307,1,1,3,2,1,1,2,1,0,41326,2
2,307,1,1,3,2,1,1,2,1,0,41327,4
2,307,1,1,3,2,1,1,2,1,0,41326,2
2,307,1,1,3,2,1,1,2,1,0,41401,3
3,307,1,1,3,2,1,1,2,1,150,41326,1
4,307,1,1,3,2,1,1,2,1,0,41326,3
24,307,1,1,3,2,1,1,2,1,0,41401,4
60,307,1,1,3,2,1,1,2,1,0,41326,3
4,103,2,1,3,2,1,1,2,1,0,41326,2
6,103,2,1,3,2,1,1,2,1,0,41326,4
12,103,2,1,3,2,1,1,2,1,0,41326,2
24,119,2,1,3,2,1,1,2,1,0,41326,1
2,141,2,1,3,2,1,1,2,1,0,41326,3
3,141,2,1,3,2,1,1,2,1,0,41326,3
4,141,2,1,3,2,1,1,2,1,200,41401,4
4,189,2,1,3,2,1,1,2,1,200,41326,2
48,189,2,1,3,2,1,1,2,1,0,41330,1
4,206,2,1,3,2,1,1,2,1,600,41326,1
3,218,2,1,3,2,1,1,2,1,0,41326,2
1,307,2,1,3,2,1,1,2,1,0,41326,2
1,307,2,1,3,2,1,1,2,1,0,41326,2
1,307,2,1,3,2,1,1,2,1,0,41326,2
1,307,2,1,3,2,1,1,2,1,0,41326,2
2,307,2,1,3,2,1,1,2,1,0,41326,1
2,307,2,1,3,2,1,1,2,1,0,41326,1
3,307,2,1,3,2,1,1,2,1,0,41326,2
3,307,2,1,3,2,1,1,2,1,0,41326,1
3,307,2,1,3,2,1,1,2,1,0,41326,4
4,307,2,1,3,2,1,1,2,1,0,41326,1
4,307,2,1,3,2,1,1,2,1,0,41326,3
7,103,1,2,3,2,1,1,2,1,0,41326,1
6,109,1,2,3,2,1,1,2,1,0,41326,1
64,109,1,2,3,2,1,1,2,1,0,41326,2
2,141,1,2,3,2,1,1,2,1,0,41326,3
28,215,1,2,3,2,1,1,2,1,0,41326,3
3,307,1,2,3,2,1,1,2,1,0,41326,4
4,307,1,2,3,2,1,1,2,1,0,41326,2
4,307,1,2,3,2,1,1,2,1,0,41327,2
4,307,1,2,3,2,1,1,2,1,0,41326,2
7,25,2,2,3,2,1,1,2,1,0,41326,1
36,109,2,2,3,2,1,1,2,1,0,41326,1
6,206,2,2,3,2,1,1,2,1,499,41401,1
2,218,2,2,3,2,1,1,2,1,0,41326,1
2,307,2,2,3,2,1,1,2,1,0,41326,2
2,307,2,2,3,2,1,1,2,1,0,41326,3
3,307,2,2,3,2,1,1,2,1,0,41326,3
4,307,2,2,3,2,1,1,2,1,0,41326,1
36,109,1,3,3,2,1,1,2,1,500,41326,4
46,109,1,3,3,2,1,1,2,1,0,41401,1
48,109,1,3,3,2,1,1,2,1,250,41326,3
48,109,1,3,3,2,1,1,2,1,0,41325,1
49,109,1,3,3,2,1,1,2,1,0,41327,3
54,109,1,3,3,2,1,1,2,1,350,41401,2
4,109,2,3,3,2,1,1,2,1,0,41326,3
11,109,2,3,3,2,1,1,2,1,0,41326,1
24,109,2,3,3,2,1,1,2,1,400,41401,3
36,109,2,3,3,2,1,1,2,1,0,41326,2
36,141,1,4,3,2,1,1,2,1,0,41326,1
4,109,1,5,3,2,1,1,2,1,0,41336,2
11,141,1,5,3,2,1,1,2,1,0,41401,3
72,141,1,5,3,2,1,1,2,1,0,41326,0
4,141,2,5,3,2,1,1,2,1,0,41415,2
1,307,2,5,3,2,1,1,2,1,0,41326,2
7,206,2,6,3,2,1,1,2,1,1000,41335,2
24,307,2,7,3,2,1,1,2,1,0,41326,4
24,307,2,7,3,2,1,1,2,1,0,41326,4
48,103,2,2,4,2,1,1,2,1,0,41326,2
4,240,1,1,1,3,1,1,2,1,0,41326,1
9,178,2,1,1,3,1,1,2,1,300,41326,2
6,195,2,1,1,3,1,1,2,1,0,41401,0
4,205,2,1,1,3,1,1,2,1,400,41326,1
9,205,2,1,1,3,1,1,2,1,599,41401,2
12,205,2,1,1,3,1,1,2,1,650,41326,4
24,205,2,1,1,3,1,1,2,1,1000,41401,0
36,205,2,1,1,3,1,1,2,1,0,41336,1
60,169,1,2,1,3,1,1,2,1,0,41326,1
48,178,1,2,1,3,1,1,2,1,200,41326,1
72,178,1,2,1,3,1,1,2,1,300,41401,2
24,179,1,2,1,3,1,1,2,1,150,41326,1
21,205,1,2,1,3,1,1,2,1,200,41401,2
24,205,1,2,1,3,1,1,2,1,250,41326,1
36,207,1,2,1,3,1,1,2,1,0,41326,0
36,205,2,2,1,3,1,1,2,1,250,41401,3
13,179,1,3,1,3,1,1,2,1,0,41326,0
24,205,2,3,1,3,1,1,2,1,0,41326,4
24,178,2,5,1,3,1,1,2,1,300,41326,2
120,179,2,5,1,3,1,1,2,1,180,41326,2
56,205,2,5,1,3,1,1,2,1,0,41326,4
36,195,2,6,1,3,1,1,2,1,500,41401,4
2,147,1,7,1,3,1,1,2,1,200,41326,3
36,147,1,7,1,3,1,1,2,1,300,41326,1
24,178,1,7,1,3,1,1,2,1,300,41401,2
48,147,2,7,1,3,1,1,2,1,300,41336,1
36,205,2,7,1,3,1,1,2,1,0,41326,1
24,31,1,1,2,3,1,1,2,1,0,41326,4
3,119,1,1,2,3,1,1,2,1,250,41326,3
84,179,1,1,2,3,1,1,2,1,0,41326,2
12,203,1,1,2,3,1,1,2,1,500,41327,2
24,205,1,1,2,3,1,1,2,1,250,41336,1
86,205,1,1,2,3,1,1,2,1,0,41332,2
84,69,2,1,2,3,1,1,2,1,0,41326,1
1,307,2,1,2,3,1,1,2,1,0,41326,3
2,307,2,1,2,3,1,1,2,1,0,41326,2
2,307,2,1,2,3,1,1,2,1,0,41326,2
2,307,2,1,2,3,1,1,2,1,200,41401,1
24,169,1,2,2,3,1,1,2,1,400,41326,2
36,179,1,2,2,3,1,1,2,1,150,41401,2
24,213,1,2,2,3,1,1,2,1,200,41326,3
2,307,1,2,2,3,1,1,2,1,0,41326,2
12,69,2,2,2,3,1,1,2,1,0,41326,1
36,205,2,2,2,3,1,1,2,1,200,41326,3
39,205,2,2,2,3,1,1,2,1,250,41401,1
60,213,2,2,2,3,1,1,2,1,0,41326,3
2,307,2,2,2,3,1,1,2,1,0,41326,1
2,307,2,2,2,3,1,1,2,1,0,41326,1
2,307,2,2,2,3,1,1,2,1,0,41401,3
4,307,2,2,2,3,1,1,2,1,0,41330,2
18,69,1,3,2,3,1,1,2,1,300,41326,3
10,213,1,3,2,3,1,1,2,1,0,41326,2
84,109,2,3,2,3,1,1,2,1,0,41327,2
18,307,2,3,2,3,1,1,2,1,0,41326,4
8,108,2,4,2,3,1,1,2,1,0,41326,2
11,69,1,5,2,3,1,1,2,1,200,41326,1
2,179,1,5,2,3,1,1,2,1,50,41326,1
25,195,1,6,2,3,1,1,2,1,100,41326,1
8,207,2,6,2,3,1,1,2,1,0,41401,1
15,205,2,7,2,3,1,1,2,1,0,41326,1
13,213,2,7,2,3,1,1,2,1,0,41326,2
48,218,2,7,2,3,1,1,2,1,0,41326,2
2,307,2,7,2,3,1,1,2,1,0,41326,1
60,307,2,7,2,3,1,1,2,1,0,41326,2
12,103,1,1,3,3,1,1,2,1,400,41326,0
36,119,1,1,3,3,1,1,2,1,0,41326,1
84,187,1,1,3,3,1,1,2,1,0,41401,3
67,189,1,1,3,3,1,1,2,1,0,41326,1
120,189,1,1,3,3,1,1,2,1,0,41401,3
3,218,1,1,3,3,1,1,2,1,0,41401,4
7,307,1,1,3,3,1,1,2,1,0,41336,3
72,103,2,1,3,3,1,1,2,1,0,41330,1
8,189,2,1,3,3,1,1,2,1,1000,41326,2
8,189,2,1,3,3,1,1,2,1,1000,41326,1
72,206,1,2,3,3,1,1,2,1,0,41326,2
24,307,1,2,3,3,1,1,2,1,0,41326,0
4,17,2,2,3,3,1,1,2,1,0,41326,3
7,109,2,2,3,3,1,1,2,1,500,41326,1
4,307,2,2,3,3,1,1,2,1,0,41401,3
6,109,1,3,3,3,1,1,2,1,0,41326,0
12,109,1,3,3,3,1,1,2,1,0,41326,1
22,109,1,3,3,3,1,1,2,1,0,41326,4
36,109,1,3,3,3,1,1,2,1,0,41336,1
50,109,1,3,3,3,1,1,2,1,0,41326,1
72,109,1,3,3,3,1,1,2,1,0,41326,3
96,109,1,3,3,3,1,1,2,1,0,41401,4
6,109,2,3,3,3,1,1,2,1,0,41326,1
32,109,2,3,3,3,1,1,2,1,0,41401,2
48,109,2,3,3,3,1,1,2,1,0,41326,1
60,109,2,3,3,3,1,1,2,1,0,41326,2
84,109,2,3,3,3,1,1,2,1,0,41401,2
24,109,1,4,3,3,1,1,2,1,100,41326,1
24,49,1,5,3,3,1,1,2,1,0,41326,4
3,109,1,5,3,3,1,1,2,1,250,41326,0
9,206,1,7,3,3,1,1,2,1,600,41401,2
51,215,1,7,3,3,1,1,2,1,0,41326,2
48,234,1,7,3,3,1,1,2,1,0,41401,2
36,190,1,1,4,3,1,1,2,1,0,41326,2
48,152,2,1,1,1,1,1,1,2,180,41401,3
24,307,2,1,1,1,1,1,1,2,0,41326,4
2,307,1,2,1,1,1,1,1,2,0,41324,4
60,179,2,2,1,1,1,1,1,2,0,41326,1
48,76,1,1,2,1,1,1,1,2,0,41326,4
48,82,1,1,2,1,1,1,1,2,0,41326,0
24,152,1,1,2,1,1,1,1,2,160,41401,3
9,307,1,1,2,1,1,1,1,2,0,41326,3
15,307,1,1,2,1,1,1,1,2,0,41401,4
53,182,2,1,2,1,1,1,1,2,0,41326,0
24,307,2,1,2,1,1,1,1,2,0,41324,3
12,307,1,2,2,1,1,1,1,2,0,41326,3
36,307,1,2,2,1,1,1,1,2,0,41401,4
21,10,2,2,2,1,1,1,1,2,0,41326,3
24,307,2,2,2,1,1,1,1,2,20,41326,4
60,307,2,2,2,1,1,1,1,2,0,41326,4
60,307,2,5,2,1,1,1,1,2,0,41326,4
12,307,2,1,3,1,1,1,1,2,100,41332,3
36,182,1,2,3,1,1,1,1,2,0,41401,4
36,307,2,2,3,1,1,1,1,2,0,41326,4
30,179,1,2,1,2,1,1,1,2,200,41326,2
18,205,1,2,1,2,1,1,1,2,0,41401,1
48,195,1,5,1,2,1,1,1,2,100,41401,2
60,69,1,1,2,2,1,1,1,2,0,41326,2
12,307,1,1,2,2,1,1,1,2,0,41327,3
84,109,1,2,2,2,1,1,1,2,0,41326,4
24,307,1,2,2,2,1,1,1,2,0,41401,3
48,307,1,2,2,2,1,1,1,2,0,41401,4
6,307,2,2,2,2,1,1,1,2,0,41326,3
5,141,1,4,2,2,1,1,1,2,0,41401,4
84,26,2,1,3,2,1,1,1,2,600,41401,4
24,307,2,1,3,2,1,1,1,2,0,41401,4
84,97,2,2,3,2,1,1,1,2,0,41326,4
36,119,1,6,3,2,1,1,1,2,200,41326,4
84,205,1,2,1,3,1,1,1,2,0,41326,3
48,23,2,2,1,3,1,1,1,2,250,41401,2
48,179,1,5,1,3,1,1,1,2,0,41401,3
48,205,1,5,1,3,1,1,1,2,400,41326,2
48,205,1,5,1,3,1,1,1,2,200,41326,2
62,20,1,1,1,1,1,1,1,1,0,41326,3
8,128,1,1,1,1,1,1,1,1,0,41401,3
4,152,1,1,1,1,1,1,1,1,0,41326,4
36,179,1,1,1,1,1,1,1,1,300,41326,2
7,182,1,1,1,1,1,1,1,1,0,41401,2
12,182,1,1,1,1,1,1,1,1,0,41326,3
30,195,1,1,1,1,1,1,1,1,0,41326,1
2,307,1,1,1,1,1,1,1,1,0,41401,4
96,307,1,1,1,1,1,1,1,1,0,41327,4
12,20,2,1,1,1,1,1,1,1,300,41336,1
12,42,2,1,1,1,1,1,1,1,250,41326,2
24,42,2,1,1,1,1,1,1,1,350,41336,3
9,128,2,1,1,1,1,1,1,1,200,41401,1
48,152,2,1,1,1,1,1,1,1,0,41326,2
24,182,2,1,1,1,1,1,1,1,0,41401,3
48,182,2,1,1,1,1,1,1,1,0,41326,1
36,195,2,1,1,1,1,1,1,1,0,41326,4
60,195,2,1,1,1,1,1,1,1,300,41326,3
132,195,2,1,1,1,1,1,1,1,0,41327,4
132,195,2,1,1,1,1,1,1,1,0,41327,4
36,218,2,1,1,1,1,1,1,1,0,41326,4
5,307,2,1,1,1,1,1,1,1,0,41326,4
7,307,2,1,1,1,1,1,1,1,0,41326,4
7,307,2,1,1,1,1,1,1,1,0,41401,4
7,307,2,1,1,1,1,1,1,1,0,41330,3
7,307,2,1,1,1,1,1,1,1,0,41326,4
9,307,2,1,1,1,1,1,1,1,0,41326,2
10,307,2,1,1,1,1,1,1,1,0,41326,3
10,307,2,1,1,1,1,1,1,1,0,41326,3
12,307,2,1,1,1,1,1,1,1,80,41326,3
12,307,2,1,1,1,1,1,1,1,0,41326,4
12,307,2,1,1,1,1,1,1,1,0,41326,4
13,307,2,1,1,1,1,1,1,1,0,41327,4
17,307,2,1,1,1,1,1,1,1,80,41326,4
17,307,2,1,1,1,1,1,1,1,100,41326,4
42,307,2,1,1,1,1,1,1,1,0,41326,4
42,307,2,1,1,1,1,1,1,1,0,41326,4
10,60,1,2,1,1,1,1,1,1,500,41401,3
18,75,1,2,1,1,1,1,1,1,0,41401,1
36,128,1,2,1,1,1,1,1,1,350,41336,3
38,128,1,2,1,1,1,1,1,1,0,41326,2
8,152,1,2,1,1,1,1,1,1,0,41401,2
24,169,1,2,1,1,1,1,1,1,0,41326,2
24,179,1,2,1,1,1,1,1,1,350,41401,1
29,179,1,2,1,1,1,1,1,1,150,41327,4
36,179,1,2,1,1,1,1,1,1,100,41401,2
36,179,1,2,1,1,1,1,1,1,0,41401,2
53,205,1,2,1,1,1,1,1,1,0,41401,1
5,307,1,2,1,1,1,1,1,1,10,41401,4
48,307,1,2,1,1,1,1,1,1,0,41326,3
32,128,2,2,1,1,1,1,1,1,0,41327,3
76,128,2,2,1,1,1,1,1,1,0,41326,4
84,128,2,2,1,1,1,1,1,1,0,41401,2
84,128,2,2,1,1,1,1,1,1,0,41326,3
48,129,2,2,1,1,1,1,1,1,100,41335,2
24,179,2,2,1,1,1,1,1,1,0,41326,1
32,179,2,2,1,1,1,1,1,1,500,41326,0
5,213,2,2,1,1,1,1,1,1,0,41401,3
2,307,2,2,1,1,1,1,1,1,0,41401,3
2,307,2,2,1,1,1,1,1,1,0,41326,4
5,307,2,2,1,1,1,1,1,1,0,41401,4
6,307,2,2,1,1,1,1,1,1,0,41401,3
7,307,2,2,1,1,1,1,1,1,110,41326,2
7,307,2,2,1,1,1,1,1,1,1,41326,2
8,307,2,2,1,1,1,1,1,1,0,41327,4
9,307,2,2,1,1,1,1,1,1,0,41330,3
12,307,2,2,1,1,1,1,1,1,0,41332,4
12,307,2,2,1,1,1,1,1,1,0,41326,3
12,307,2,2,1,1,1,1,1,1,0,41401,4
12,307,2,2,1,1,1,1,1,1,0,41326,3
12,307,2,2,1,1,1,1,1,1,0,41401,4
14,307,2,2,1,1,1,1,1,1,80,41326,3
14,307,2,2,1,1,1,1,1,1,0,41326,3
24,307,2,2,1,1,1,1,1,1,0,41326,4
27,307,2,2,1,1,1,1,1,1,0,41326,1
84,307,2,2,1,1,1,1,1,1,0,41326,4
41,205,1,3,1,1,1,1,1,1,350,41326,2
78,205,1,3,1,1,1,1,1,1,0,41401,0
6,307,1,3,1,1,1,1,1,1,0,41326,4
12,307,1,3,1,1,1,1,1,1,0,41401,4
48,60,2,3,1,1,1,1,1,1,50,41327,1
13,152,2,3,1,1,1,1,1,1,0,41326,1
36,213,2,3,1,1,1,1,1,1,0,41401,2
31,307,2,3,1,1,1,1,1,1,80,41326,4
24,152,2,4,1,1,1,1,1,1,0,41401,1
5,307,2,4,1,1,1,1,1,1,0,41326,1
48,179,1,5,1,1,1,1,1,1,0,41330,2
1,307,1,5,1,1,1,1,1,1,0,41401,2
7,60,2,5,1,1,1,1,1,1,0,41332,4
54,60,2,5,1,1,1,1,1,1,100,41327,1
48,128,2,5,1,1,1,1,1,1,0,41401,2
36,179,2,5,1,1,1,1,1,1,0,41325,4
36,179,2,5,1,1,1,1,1,1,0,41401,2
12,182,2,5,1,1,1,1,1,1,0,41326,2
65,182,2,5,1,1,1,1,1,1,0,41401,2
8,307,2,5,1,1,1,1,1,1,0,41326,4
18,307,2,5,1,1,1,1,1,1,100,41326,4
50,205,1,6,1,1,1,1,1,1,0,41326,4
8,307,2,6,1,1,1,1,1,1,0,41327,4
84,307,2,6,1,1,1,1,1,1,0,41326,1
12,128,1,7,1,1,1,1,1,1,0,41326,1
24,179,1,7,1,1,1,1,1,1,0,41401,1
36,147,2,7,1,1,1,1,1,1,200,41326,1
45,195,2,7,1,1,1,1,1,1,0,41326,3
4,307,2,7,1,1,1,1,1,1,0,41326,4
12,307,2,7,1,1,1,1,1,1,0,41326,2
24,307,2,7,1,1,1,1,1,1,0,41326,2
8,20,1,1,2,1,1,1,1,1,0,41326,4
12,20,1,1,2,1,1,1,1,1,0,41330,2
12,20,1,1,2,1,1,1,1,1,0,41336,4
24,20,1,1,2,1,1,1,1,1,300,41326,3
25,20,1,1,2,1,1,1,1,1,0,41401,1
27,20,1,1,2,1,1,1,1,1,0,41326,3
36,20,1,1,2,1,1,1,1,1,350,41401,4
36,20,1,1,2,1,1,1,1,1,0,41401,1
55,20,1,1,2,1,1,1,1,1,0,41326,2
60,20,1,1,2,1,1,1,1,1,0,41326,4
60,20,1,1,2,1,1,1,1,1,250,41326,3
80,20,1,1,2,1,1,1,1,1,200,41326,2
38,26,1,1,2,1,1,1,1,1,0,41326,1
52,49,1,1,2,1,1,1,1,1,0,41326,3
30,76,1,1,2,1,1,1,1,1,0,41326,3
36,76,1,1,2,1,1,1,1,1,100,41330,4
5,78,1,1,2,1,1,1,1,1,0,41326,3
15,78,1,1,2,1,1,1,1,1,0,41401,1
36,78,1,1,2,1,1,1,1,1,0,41330,2
4,141,1,1,2,1,1,1,1,1,0,41326,2
18,152,1,1,2,1,1,1,1,1,0,41326,4
120,152,1,1,2,1,1,1,1,1,0,41401,4
60,182,1,1,2,1,1,1,1,1,0,41326,3
12,195,1,1,2,1,1,1,1,1,200,41326,1
60,195,1,1,2,1,1,1,1,1,0,41325,2
84,207,1,1,2,1,1,1,1,1,0,41327,3
36,218,1,1,2,1,1,1,1,1,0,41326,2
18,233,1,1,2,1,1,1,1,1,0,41332,1
0,307,1,1,2,1,1,1,1,1,0,41326,1
0,307,1,1,2,1,1,1,1,1,0,41330,2
2,307,1,1,2,1,1,1,1,1,0,41330,3
3,307,1,1,2,1,1,1,1,1,0,41326,3
3,307,1,1,2,1,1,1,1,1,0,41326,4
3,307,1,1,2,1,1,1,1,1,0,41326,1
3,307,1,1,2,1,1,1,1,1,0,41326,4
4,307,1,1,2,1,1,1,1,1,200,41401,3
4,307,1,1,2,1,1,1,1,1,0,41326,1
4,307,1,1,2,1,1,1,1,1,0,41330,2
4,307,1,1,2,1,1,1,1,1,0,41326,4
5,307,1,1,2,1,1,1,1,1,0,41326,2
6,307,1,1,2,1,1,1,1,1,0,41326,3
6,307,1,1,2,1,1,1,1,1,150,41401,2
6,307,1,1,2,1,1,1,1,1,0,41336,3
6,307,1,1,2,1,1,1,1,1,0,41326,4
7,307,1,1,2,1,1,1,1,1,0,41401,4
7,307,1,1,2,1,1,1,1,1,0,41336,4
7,307,1,1,2,1,1,1,1,1,110,41326,3
8,307,1,1,2,1,1,1,1,1,0,41326,4
8,307,1,1,2,1,1,1,1,1,0,41401,2
9,307,1,1,2,1,1,1,1,1,0,41326,4
9,307,1,1,2,1,1,1,1,1,0,41401,4
9,307,1,1,2,1,1,1,1,1,0,41401,4
10,307,1,1,2,1,1,1,1,1,0,41401,1
10,307,1,1,2,1,1,1,1,1,0,41401,4
10,307,1,1,2,1,1,1,1,1,0,41326,4
11,307,1,1,2,1,1,1,1,1,0,41401,3
12,307,1,1,2,1,1,1,1,1,0,41336,3
12,307,1,1,2,1,1,1,1,1,0,41401,4
12,307,1,1,2,1,1,1,1,1,0,41326,3
12,307,1,1,2,1,1,1,1,1,0,41326,4
12,307,1,1,2,1,1,1,1,1,0,41326,4
12,307,1,1,2,1,1,1,1,1,0,41401,4
12,307,1,1,2,1,1,1,1,1,0,41326,4
13,307,1,1,2,1,1,1,1,1,1,41401,4
15,307,1,1,2,1,1,1,1,1,0,41326,4
16,307,1,1,2,1,1,1,1,1,0,41326,1
17,307,1,1,2,1,1,1,1,1,0,41401,2
17,307,1,1,2,1,1,1,1,1,0,41401,4
18,307,1,1,2,1,1,1,1,1,0,41326,4
18,307,1,1,2,1,1,1,1,1,300,41326,4
19,307,1,1,2,1,1,1,1,1,0,41361,4
20,307,1,1,2,1,1,1,1,1,0,41401,3
24,307,1,1,2,1,1,1,1,1,0,41401,4
24,307,1,1,2,1,1,1,1,1,0,41401,2
24,307,1,1,2,1,1,1,1,1,0,41401,3
24,307,1,1,2,1,1,1,1,1,0,41401,2
24,307,1,1,2,1,1,1,1,1,120,41326,4
24,307,1,1,2,1,1,1,1,1,0,41326,4
28,307,1,1,2,1,1,1,1,1,0,41326,4
36,307,1,1,2,1,1,1,1,1,0,41327,2
36,307,1,1,2,1,1,1,1,1,0,41326,3
60,307,1,1,2,1,1,1,1,1,0,41401,4
60,307,1,1,2,1,1,1,1,1,0,41326,2
96,307,1,1,2,1,1,1,1,1,0,41401,1
60,10,2,1,2,1,1,1,1,1,0,41401,3
60,19,2,1,2,1,1,1,1,1,300,41326,2
7,20,2,1,2,1,1,1,1,1,500,41326,3
9,20,2,1,2,1,1,1,1,1,0,41401,3
24,20,2,1,2,1,1,1,1,1,0,41401,3
36,20,2,1,2,1,1,1,1,1,250,41326,2
48,20,2,1,2,1,1,1,1,1,0,41326,1
84,20,2,1,2,1,1,1,1,1,100,41327,4
84,20,2,1,2,1,1,1,1,1,0,41326,3
123,20,2,1,2,1,1,1,1,1,0,41326,4
12,39,2,1,2,1,1,1,1,1,0,41326,4
30,39,2,1,2,1,1,1,1,1,0,41326,4
11,49,2,1,2,1,1,1,1,1,0,41401,1
10,75,2,1,2,1,1,1,1,1,0,41401,2
1,76,2,1,2,1,1,1,1,1,0,41326,4
10,76,2,1,2,1,1,1,1,1,100,41326,4
12,76,2,1,2,1,1,1,1,1,0,41336,4
17,76,2,1,2,1,1,1,1,1,0,41401,2
3,78,2,1,2,1,1,1,1,1,0,41326,3
3,78,2,1,2,1,1,1,1,1,8,41401,0
4,78,2,1,2,1,1,1,1,1,0,41326,3
6,78,2,1,2,1,1,1,1,1,0,41326,3
9,78,2,1,2,1,1,1,1,1,0,41326,3
12,78,2,1,2,1,1,1,1,1,0,41326,3
36,78,2,1,2,1,1,1,1,1,0,41326,4
5,103,2,1,2,1,1,1,1,1,0,41326,2
5,103,2,1,2,1,1,1,1,1,0,41326,3
84,103,2,1,2,1,1,1,1,1,0,41326,4
63,109,2,1,2,1,1,1,1,1,50,41326,1
9,114,2,1,2,1,1,1,1,1,0,41326,2
2,117,2,1,2,1,1,1,1,1,0,41326,3
7,117,2,1,2,1,1,1,1,1,0,41326,2
9,128,2,1,2,1,1,1,1,1,0,41326,2
3,141,2,1,2,1,1,1,1,1,0,41330,2
6,141,2,1,2,1,1,1,1,1,0,41326,1
4,152,2,1,2,1,1,1,1,1,0,41330,3
18,152,2,1,2,1,1,1,1,1,0,41326,4
24,152,2,1,2,1,1,1,1,1,0,41326,3
48,152,2,1,2,1,1,1,1,1,0,41401,4
48,173,2,1,2,1,1,1,1,1,300,41326,4
48,182,2,1,2,1,1,1,1,1,0,41326,1
8,189,2,1,2,1,1,1,1,1,500,41326,3
75,189,2,1,2,1,1,1,1,1,0,41326,3
16,218,2,1,2,1,1,1,1,1,300,41326,4
24,218,2,1,2,1,1,1,1,1,0,41326,4
1,307,2,1,2,1,1,1,1,1,0,41326,4
1,307,2,1,2,1,1,1,1,1,0,41326,4
1,307,2,1,2,1,1,1,1,1,0,41330,4
2,307,2,1,2,1,1,1,1,1,0,41326,3
